2025-04-13T13:45:37.862062,S14: 0.12,-1.93,-0.41
2025-04-13T13:45:37.863064,S15: 0.13,-1.95,-0.42
2025-04-13T13:45:37.864064,S16: 0.14,-1.92,-0.42
2025-04-13T13:45:37.922082,S21: 0.14,-1.95,-0.43
2025-04-13T13:45:37.923061,S22: 0.14,-1.93,-0.43
2025-04-13T13:45:37.924064,S23: 0.13,-1.93,-0.43
2025-04-13T13:45:37.982324,S27: 0.13,-1.94,-0.44
2025-04-13T13:45:37.983333,S28: 0.13,-1.95,-0.42
2025-04-13T13:45:37.984328,S29: 0.14,-1.93,-0.43
2025-04-13T13:45:38.042788,S31: 0.13,-1.93,-0.42
2025-04-13T13:45:38.043799,S32: 0.13,-1.94,-0.42
2025-04-13T13:45:38.044809,S33: 0.14,-1.94,-0.43
2025-04-13T13:45:38.103427,S35: 0.15,-1.92,-0.42
2025-04-13T13:45:38.104427,S36: 0.13,-1.93,-0.44
2025-04-13T13:45:38.105429,S37: 0.15,-1.94,-0.42
2025-04-13T13:45:38.106428,S39: 0.14,-1.93,-0.43
2025-04-13T13:45:38.161455,S40: 0.14,-1.93,-0.42
2025-04-13T13:45:38.282279,S1: 0.13,-1.94,-0.43
2025-04-13T13:45:38.284302,S2: 0.14,-1.94,-0.42
2025-04-13T13:45:38.284302,S3: 0.15,-1.95,-0.42
2025-04-13T13:45:38.286180,S4: 0.13,-1.94,-0.42
2025-04-13T13:45:38.342827,S5: 0.14,-1.93,-0.42
2025-04-13T13:45:38.343839,S6: 0.13,-1.94,-0.40
2025-04-13T13:45:38.344837,S7: 0.13,-1.96,-0.41
2025-04-13T13:45:38.399580,S9: 0.13,-1.93,-0.41
2025-04-13T13:45:38.399580,S10: 0.14,-1.93,-0.43
2025-04-13T13:45:38.399580,S11: 0.13,-1.92,-0.42
2025-04-13T13:45:38.399580,S13: 0.13,-1.93,-0.42
2025-04-13T13:45:38.462174,S14: 0.00,-1.92,-0.43
2025-04-13T13:45:38.463177,S15: 0.14,-1.91,-0.45
2025-04-13T13:45:38.464173,S16: 0.13,-1.92,-0.42
2025-04-13T13:45:38.465475,S21: 0.14,-1.94,-0.44
2025-04-13T13:45:38.522188,S22: 0.14,-1.94,-0.42
2025-04-13T13:45:38.522188,S23: 0.14,-1.95,-0.44
2025-04-13T13:45:38.524179,S24: 0.14,-1.95,-0.43
2025-04-13T13:45:38.579758,S27: 0.13,-1.94,-0.44
2025-04-13T13:45:38.579758,S28: 0.13,-1.95,-0.42
2025-04-13T13:45:38.579758,S29: 0.15,-1.94,-0.42
2025-04-13T13:45:38.579758,S31: 0.13,-1.94,-0.43
2025-04-13T13:45:38.642861,S32: 0.13,-1.93,-0.41
2025-04-13T13:45:38.643878,S33: 0.14,-1.93,-0.42
2025-04-13T13:45:38.644875,S34: 0.13,-1.93,-0.42
2025-04-13T13:45:38.645888,S39: 0.12,-1.94,-0.42
2025-04-13T13:45:38.703557,S40: 0.15,-1.94,-0.42
2025-04-13T13:45:38.821069,S1: 0.14,-1.94,-0.43
2025-04-13T13:45:38.821069,S2: 0.13,-1.93,-0.42
2025-04-13T13:45:38.821069,S3: 0.13,-1.93,-0.42
2025-04-13T13:45:38.883941,S4: 0.14,-1.94,-0.42
2025-04-13T13:45:38.884928,S5: 0.14,-1.94,-0.42
2025-04-13T13:45:38.885940,S6: 0.13,-1.94,-0.42
2025-04-13T13:45:38.887761,S8: 0.02,-1.92,-0.43
2025-04-13T13:45:38.944238,S9: 0.14,-1.94,-0.42
2025-04-13T13:45:38.944238,S10: 0.13,-1.93,-0.42
2025-04-13T13:45:38.944238,S11: 0.13,-1.93,-0.43
2025-04-13T13:45:39.003598,S14: 0.13,-1.93,-0.43
2025-04-13T13:45:39.003598,S15: 0.13,-1.93,-0.43
2025-04-13T13:45:39.003598,S16: 0.13,-1.94,-0.41
2025-04-13T13:45:39.062800,S18: 0.13,-1.94,-0.43
2025-04-13T13:45:39.063695,S19: 0.14,-1.94,-0.42
2025-04-13T13:45:39.064796,S20: 0.14,-1.93,-0.42
2025-04-13T13:45:39.122914,S22: 0.14,-1.94,-0.42
2025-04-13T13:45:39.125688,S23: 0.15,-1.92,-0.42
2025-04-13T13:45:39.125688,S24: 0.13,-1.94,-0.41
2025-04-13T13:45:39.125688,S26: 0.14,-1.93,-0.42
2025-04-13T13:45:39.183767,S27: 0.14,-1.94,-0.41
2025-04-13T13:45:39.184767,S28: 0.14,-1.94,-0.43
2025-04-13T13:45:39.186775,S29: 0.14,-1.93,-0.42
2025-04-13T13:45:39.187712,S34: 0.14,-1.94,-0.41
2025-04-13T13:45:39.244139,S35: 0.15,-1.93,-0.41
2025-04-13T13:45:39.246262,S36: 0.14,-1.94,-0.44
2025-04-13T13:45:39.247260,S37: 0.14,-1.94,-0.43
2025-04-13T13:45:39.361401,S40: 0.14,-1.94,-0.43
2025-04-13T13:45:39.417200,S1: 0.14,-1.92,-0.42
2025-04-13T13:45:39.417200,S2: 0.14,-1.94,-0.42
2025-04-13T13:45:39.417200,S3: 0.14,-1.93,-0.42
2025-04-13T13:45:39.477920,S5: 0.14,-1.92,-0.42
2025-04-13T13:45:39.477920,S6: 0.13,-1.92,-0.43
2025-04-13T13:45:39.477920,S7: 0.13,-1.93,-0.43
2025-04-13T13:45:39.542252,S9: 0.14,-1.93,-0.42
2025-04-13T13:45:39.544252,S10: 0.14,-1.93,-0.41
2025-04-13T13:45:39.544252,S11: 0.14,-1.94,-0.44
2025-04-13T13:45:39.545457,S13: 0.14,-1.95,-0.42
2025-04-13T13:45:39.661740,S14: 0.14,-1.94,-0.42
2025-04-13T13:45:39.661740,S15: 0.13,-1.92,-0.41
2025-04-13T13:45:39.663443,S16: 0.14,-1.94,-0.41
2025-04-13T13:45:39.722303,S21: 0.14,-1.94,-0.43
2025-04-13T13:45:39.793084,S23: 0.13,-1.93,-0.41
2025-04-13T13:45:39.794083,S24: 0.14,-1.94,-0.42
2025-04-13T13:45:39.794083,S25: 0.14,-1.92,-0.42
2025-04-13T13:45:39.795084,S27: 0.14,-1.95,-0.41
2025-04-13T13:45:39.795084,S28: 0.14,-1.92,-0.42
2025-04-13T13:45:39.796083,S29: 0.14,-1.93,-0.42
2025-04-13T13:45:39.842716,S31: 0.14,-1.94,-0.42
2025-04-13T13:45:39.843825,S32: 0.14,-1.94,-0.42
2025-04-13T13:45:39.844824,S33: 0.15,-1.93,-0.42
2025-04-13T13:45:39.845525,S35: 0.13,-1.93,-0.43
2025-04-13T13:45:39.901434,S36: 0.14,-1.94,-0.42
2025-04-13T13:45:39.901434,S37: 0.14,-1.94,-0.42
2025-04-13T13:45:39.904696,S38: 0.13,-1.93,-0.42
2025-04-13T13:45:40.022835,S1: 0.13,-1.93,-0.42
2025-04-13T13:45:40.144259,S2: 0.13,-1.94,-0.43
2025-04-13T13:45:40.144259,S3: 0.14,-1.93,-0.41
2025-04-13T13:45:40.144259,S4: 0.13,-1.93,-0.41
2025-04-13T13:45:40.144259,S5: 0.16,-1.93,-0.44
2025-04-13T13:45:40.144259,S6: 0.13,-1.94,-0.43
2025-04-13T13:45:40.144259,S9: 0.13,-1.93,-0.44
2025-04-13T13:45:40.144259,S10: 0.13,-1.94,-0.41
2025-04-13T13:45:40.144259,S11: 0.14,-1.93,-0.42
2025-04-13T13:45:40.144259,S12: 0.15,-1.93,-0.42
2025-04-13T13:45:40.201589,S15: 0.14,-1.94,-0.41
2025-04-13T13:45:40.201589,S16: 0.13,-1.95,-0.43
2025-04-13T13:45:40.201589,S17: 0.15,-1.94,-0.43
2025-04-13T13:45:40.262938,S19: 0.15,-1.93,-0.42
2025-04-13T13:45:40.262938,S20: 0.14,-1.93,-0.42
2025-04-13T13:45:40.262938,S21: 0.14,-1.92,-0.42
2025-04-13T13:45:40.321157,S23: 0.13,-1.94,-0.43
2025-04-13T13:45:40.321157,S24: 0.14,-1.94,-0.43
2025-04-13T13:45:40.321157,S25: 0.13,-1.94,-0.42
2025-04-13T13:45:40.321157,S27: 0.13,-1.94,-0.43
2025-04-13T13:45:40.675881,S28: 0.13,-1.92,-0.43
2025-04-13T13:45:40.686062,S29: 0.13,-1.94,-0.41
2025-04-13T13:45:40.688081,S30: 0.14,-1.93,-0.42
2025-04-13T13:45:40.688081,S33: 0.14,-1.91,-0.42
2025-04-13T13:45:40.690984,S34: 0.14,-1.95,-0.43
2025-04-13T13:45:40.690984,S35: 0.14,-1.93,-0.42
2025-04-13T13:45:40.690984,S37: 0.13,-1.92,-0.41
2025-04-13T13:45:40.692657,S38: 0.13,-1.94,-0.41
2025-04-13T13:45:40.693665,S39: 0.14,-1.94,-0.42
2025-04-13T13:45:40.693665,S1: 0.14,-1.93,-0.43
2025-04-13T13:45:40.693665,S2: 0.13,-1.94,-0.42
2025-04-13T13:45:40.694667,S3: 0.14,-1.93,-0.42
2025-04-13T13:45:40.695667,S4: 0.13,-1.94,-0.43
2025-04-13T13:45:40.696592,S5: 0.14,-1.94,-0.42
2025-04-13T13:45:40.696592,S6: 0.13,-1.94,-0.42
2025-04-13T13:45:40.697655,S7: 0.14,-1.93,-0.41
2025-04-13T13:45:40.746391,S9: 0.13,-1.93,-0.42
2025-04-13T13:45:40.747380,S10: 0.15,-1.93,-0.41
2025-04-13T13:45:40.749277,S11: 0.14,-1.92,-0.42
2025-04-13T13:45:40.803224,S13: 0.13,-1.93,-0.43
2025-04-13T13:45:40.805230,S14: 0.15,-1.94,-0.42
2025-04-13T13:45:40.806221,S15: 0.14,-1.93,-0.42
2025-04-13T13:45:40.807227,S19: 0.14,-1.93,-0.42
2025-04-13T13:45:40.865055,S20: 0.14,-1.93,-0.43
2025-04-13T13:45:40.946694,S21: 0.14,-1.93,-0.42
2025-04-13T13:45:40.947694,S22: 0.14,-1.94,-0.42
2025-04-13T13:45:40.948826,S25: 0.14,-1.94,-0.43
2025-04-13T13:45:40.949885,S26: 0.14,-1.95,-0.41
2025-04-13T13:45:40.951838,S27: 0.12,-1.94,-0.44
2025-04-13T13:45:40.979832,S29: 0.13,-1.94,-0.42
2025-04-13T13:45:40.979832,S30: 0.14,-1.93,-0.42
2025-04-13T13:45:40.979832,S31: 0.14,-1.93,-0.42
2025-04-13T13:45:40.987222,S33: 0.13,-1.92,-0.43
2025-04-13T13:45:41.044140,S34: 0.14,-1.94,-0.43
2025-04-13T13:45:41.046135,S35: 0.14,-1.92,-0.43
2025-04-13T13:45:41.046135,S36: 0.15,-1.92,-0.41
2025-04-13T13:45:41.224577,S1: 0.15,-1.94,-0.42
2025-04-13T13:45:41.225579,S2: 0.13,-1.93,-0.44
2025-04-13T13:45:41.227575,S3: 0.13,-1.94,-0.41
2025-04-13T13:45:41.227575,S4: 0.14,-1.93,-0.42
2025-04-13T13:45:41.283298,S5: 0.15,-1.94,-0.42
2025-04-13T13:45:41.284294,S6: 0.13,-1.93,-0.42
2025-04-13T13:45:41.285295,S7: 0.13,-1.94,-0.42
2025-04-13T13:45:41.344749,S9: 0.13,-1.92,-0.43
2025-04-13T13:45:41.346749,S10: 0.14,-1.93,-0.42
2025-04-13T13:45:41.347752,S11: 0.14,-1.93,-0.43
2025-04-13T13:45:41.348748,S13: 0.13,-1.94,-0.42
2025-04-13T13:45:41.403430,S14: 0.14,-1.93,-0.40
2025-04-13T13:45:41.404432,S15: 0.13,-1.93,-0.43
2025-04-13T13:45:41.405434,S16: 0.14,-1.94,-0.44
2025-04-13T13:45:41.406433,S21: 0.14,-1.94,-0.43
2025-04-13T13:45:41.461999,S22: 0.13,-1.93,-0.42
2025-04-13T13:45:41.463012,S23: 0.13,-1.93,-0.42
2025-04-13T13:45:41.464013,S24: 0.13,-1.92,-0.43
2025-04-13T13:45:41.522908,S27: 0.14,-1.94,-0.42
2025-04-13T13:45:41.524904,S28: 0.13,-1.94,-0.44
2025-04-13T13:45:41.524904,S29: 0.13,-1.93,-0.43
2025-04-13T13:45:41.583889,S31: 0.14,-1.93,-0.43
2025-04-13T13:45:41.584888,S32: 0.13,-1.94,-0.42
2025-04-13T13:45:41.585885,S33: 0.14,-1.94,-0.42
2025-04-13T13:45:41.642586,S35: 0.13,-1.94,-0.44
2025-04-13T13:45:41.643586,S36: 0.14,-1.92,-0.40
2025-04-13T13:45:41.644588,S37: 0.14,-1.94,-0.42
2025-04-13T13:45:41.645586,S39: 0.13,-1.93,-0.42
2025-04-13T13:45:41.701532,S40: 0.14,-1.93,-0.42
2025-04-13T13:45:41.823568,S1: 0.14,-1.94,-0.44
2025-04-13T13:45:41.825569,S2: 0.13,-1.93,-0.42
2025-04-13T13:45:41.826569,S3: 0.13,-1.93,-0.43
2025-04-13T13:45:41.828568,S4: 0.14,-1.95,-0.43
2025-04-13T13:45:41.828568,S5: 0.13,-1.92,-0.42
2025-04-13T13:45:41.889231,S6: 0.25,-1.94,-0.41
2025-04-13T13:45:41.890230,S7: 0.13,-1.95,-0.41
2025-04-13T13:45:41.890230,S8: 0.14,-1.93,-0.43
2025-04-13T13:45:41.891243,S11: 0.13,-1.94,-0.43
2025-04-13T13:45:41.943848,S12: 0.13,-1.93,-0.42
2025-04-13T13:45:41.945852,S13: 0.13,-1.94,-0.42
2025-04-13T13:45:41.946848,S14: 0.14,-1.93,-0.43
2025-04-13T13:45:42.003354,S17: 0.14,-1.95,-0.42
2025-04-13T13:45:42.004356,S18: 0.14,-1.93,-0.43
2025-04-13T13:45:42.005833,S19: 0.13,-1.93,-0.43
2025-04-13T13:45:42.066115,S21: 0.12,-1.95,-0.42
